CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,PRICE
7.333573247440897,97.10582451653677,1.567736378580713,0,0.3009781068177611,6.581671340479035,48.544530545499086,3.2101557985267135,20,385.18369012794415,18.858742434688722,151.62995579495865,16.195414676962407,47240.31918249167
9.126838984498548,94.42664891134339,12.563799572224841,0,0.3674910890941077,7.8609665397582145,55.227195388984995,1.4665675324379384,10,755.8644777360868,21.985871326209576,191.62950780490968,24.65185324619828,42281.85978801765
15.705667468246341,47.42142166574638,7.804733728861535,0,0.34727556355209094,5.578040180130888,8.265801543413895,14.979131695491615,12,364.0763900009868,19.526765869887324,196.43874338434134,30.458218250654916,46184.876939399226
4.001478905345611,86.20426509893134,21.924628949421894,0,1.1730767979122982,7.499159587729613,65.70148708746203,0.8598495659546626,1,564.851884839884,28.656924427205983,147.88897997582922,36.1644820817955,39278.26545054462
10.289546423888096,84.45493985350704,29.4389127149174,1,0.9592925069184737,8.478248801339136,12.737485224660123,12.611038872303553,10,278.5610556949787,11.521694535310145,161.55485001854822,36.70344651536709,48908.34459854585
11.852367231552227,31.910047324325564,7.6959018733274345,0,1.167761465269562,6.432737782333238,46.326386462321224,5.797819202484465,9,188.92350318126222,20.022394016506965,336.56555260247694,31.288962900532294,49102.43920516693
0.9385437502727545,82.89154741506773,19.625238044222233,1,0.6397404865079086,4.084710903374277,32.802234278403745,12.703424166488322,3,140.9756200560351,23.739048827708764,150.1587563641805,9.904902627139107,34762.264650121266
12.154821589509751,3.700763471549262,5.942928982792203,0,0.4783684816626566,4.612785690181189,56.81565527011274,8.541997122561602,19,313.78944897992596,25.83813076844474,108.53721755317675,1.9675638716600663,31581.36967025495
3.4187772325089574,59.6269878482053,16.959907637148298,0,0.9982931972091866,4.191867461384435,17.674551874704672,13.573652827552221,9,210.36271875783558,21.660372948882728,288.80648278868154,15.967183283869328,30858.534395639468
1.3103813437757375,23.000883728770305,13.917974600650085,0,0.5262539180411467,4.481142165574397,70.70612318746522,13.929798303012086,10,221.80731361128693,28.17835488242908,392.794935817735,6.5204051885251095,35466.03645079081
18.978221889694133,12.056688577727881,29.16015988894611,1,0.4993833737053483,4.8384926961062185,80.52609600820469,0.631923628571252,19,632.5315158708651,28.839828937677435,199.3641443869364,28.705118250093626,31662.51312714445
19.31298434116044,7.695320162920916,18.255818180893996,1,0.4325059922078312,6.330802720519131,20.518672725599867,1.59347655189543,16,111.08664966141195,11.28638446387167,135.5967109588757,26.784092886202956,50598.5686103217
16.16986298884806,69.62887758781397,10.485191162604563,0,0.32967897822423536,6.527949776782997,14.909743298428806,4.130201578777404,24,490.4670880148041,18.047410790827488,271.11619761025923,2.714894023236739,51487.6076585256
6.099229245775679,33.98749637680661,3.422873546638001,1,0.456463061016766,5.558998483451167,18.82397086479912,10.205073537270774,18,365.62296641542537,10.46918043442309,371.90626332869385,33.62715738610709,42688.93114076333
1.9624655589876134,72.47667715287615,4.537404862048037,1,0.5553197484738877,6.692524678925013,88.32711838035766,13.379946849416838,14,454.58499993598303,16.58833314748886,335.2185339485436,10.700987385356107,42456.14443720694
13.687818199978015,6.535634079894237,6.759507898537053,0,0.8739942081457304,3.4894495536681953,55.17797986685384,7.16915829376246,3,493.98116605022204,20.73736435941204,286.7547605238148,17.856855944150645,27501.33263867026
8.808648349854629,31.529033783061035,7.5289998402089395,0,0.2625648422194516,3.52672942234896,49.38979462071275,9.30111018597685,2,319.3573861200947,28.215898610198977,194.5169489822798,27.049415682773954,31622.850639217268
2.4495443145471283,53.949129237533725,25.518481735234133,1,0.41050693966534296,4.030976762145951,15.137622814723656,3.2332478655356365,1,306.57620212899974,26.931086449308058,262.564051982866,17.74733268723788,25955.11800237342
9.90858643312429,79.07231648389636,16.83668364847575,1,1.0090236402916763,6.108464988242068,66.70782064191137,12.172019091284437,18,613.381294534434,12.549994533439715,127.3734523912766,18.21022430919779,38339.85624546357
0.6974265370932157,31.875250293206992,15.701727341230994,1,0.3469219235837708,4.283968072189881,87.45996123003354,14.526257614625312,24,709.89389168481,11.860607494817915,303.68362728420095,3.559491818093875,24661.38965405723
18.187314837554855,62.58913764370091,3.443066156076524,0,0.5426451465225215,4.699706420955464,83.67765758572803,4.3946845272616635,9,234.80714272096952,21.78534677513334,317.52880566929525,16.65629842114015,25824.38323825511
5.183011832184338,88.5977748236187,25.80419080048305,0,1.0646589218581402,5.401877017037965,64.47519735317613,7.6749762982079215,13,168.33313237460425,20.642359449175654,389.50948687297563,30.829067835579355,32921.542840836904
13.253820464236098,61.58631881823046,21.68442909625451,1,0.35492531114344267,7.871196744062279,12.151478081908994,1.7486836023424202,2,728.4570644744182,15.327552828600478,178.1192076235215,36.691877150277314,49920.03122663399
6.241104411027324,23.295947475363377,2.0300508570000475,0,0.2827368356181899,3.0831728154771607,15.677717581721232,8.607481518713042,7,344.926824553179,27.989061691076703,105.5369257129068,17.126388345471497,32435.235670377835
10.406159743344437,2.440078155653802,21.23505291689306,0,0.6845379950800108,6.896272921419735,9.684353775433344,7.790359906776868,16,485.9221734639699,28.54732818923107,263.6825393281452,17.519847248284076,46865.812920242526
10.938738484072159,87.00988739009298,16.30614652027938,1,0.5024195112785363,7.013259186244112,29.460525566784582,2.594329020248625,21,351.6802011640024,18.052228766803253,312.03715131904437,28.40245714662243,43440.9242130161
3.705240565955285,2.126941085038714,2.4517603724033474,1,0.7634083644838541,7.79193468213982,17.887839380235885,6.909960090212088,19,188.0616354422359,27.806051142270405,337.1222427648964,37.768108043105784,45306.44504389663
19.391996709013526,87.47016726841994,13.749019245859694,0,1.003804890483475,8.596517634361879,29.704563823981218,5.3445174552551675,15,512.5321514634097,17.678977885259453,158.1216799074432,11.415376669335048,54795.6320164815
15.50490513898868,52.8937134027212,14.540888613901409,0,0.3371484881527432,3.120827093695739,41.58051529330136,8.066547691925246,22,467.59859623874075,24.736336636594004,178.5258607111071,18.16562405497954,23272.250846968847
18.79058384186814,93.90676985128962,4.973236204898273,1,0.7806990845542849,3.9227022330792973,94.58336448675789,8.991987863717588,11,242.09549143383805,19.51884435095448,253.7772775801889,32.042956498539745,30422.562199691645
17.8975987350487,79.87832357736654,28.37094441000847,0,0.705508760389864,8.317027764335958,62.985725679260746,0.6231858898045379,1,416.3083312565945,12.45166313014366,199.18024299100057,24.778049205587504,57385.689140150746
11.962020576433591,99.79341105333374,25.499261144419858,0,0.3440787860131996,5.751111373122092,84.32250963988142,11.534586752768552,21,657.8632528109521,28.55868402474043,358.1534459762335,5.312867414594234,32200.337050711452
18.438265958112105,35.071181545171015,20.07067011987325,1,0.8239984855289824,6.387543833600781,72.48339256767156,10.838707231995242,7,513.298272175524,19.081931867550733,242.12804612161608,25.481576686928364,37636.57542249743
1.7789651160178706,76.71882889311269,13.868866830018217,1,0.47364041786077166,6.9781632223388845,15.687797400030016,5.811152599994572,20,167.8421289468964,24.68974080644807,339.87359323060093,8.28310509929575,47029.390575288664
3.927697419758712,40.193091360924214,12.352966247535255,0,0.6878343185440126,7.0743996269738245,74.91243860552514,1.2675710657478647,8,483.61504806039454,17.343476288625844,274.18592814470617,20.898421429057763,50441.86755181059
0.9140935053216559,47.98756203039088,19.529204014528624,0,0.2822723242770619,8.590442419899048,31.13439374811682,11.446521826883231,10,591.9168095027107,10.377617571524693,331.9270424851336,21.6350274387571,59078.10980251056
6.513353311957654,62.75054632183701,16.362956082207162,0,0.6595840572136231,8.981696504470019,65.7152454644971,14.350039826932921,5,654.892384046526,12.010607173836718,199.80189595909715,35.17193112677441,61656.38134386123
7.779659020892745,87.36771141863387,1.8681931764565685,1,0.5064634680428204,7.320944765585642,37.39138749608391,3.9821981423192057,9,540.3823050439867,19.924389589798487,349.42498657909334,19.037276686485086,44456.55219863678
5.434267145160178,98.40834691992951,15.375079463109952,0,1.0223812111853543,4.723327255230905,99.77886501014262,5.19110689918705,1,206.86071517854862,23.79928714252725,182.37169466530648,11.898254467199875,39132.77008180662
16.576462807947067,76.82734138645182,24.192108516985186,0,0.2569787269973683,8.278514413766061,30.037390552193894,3.165286897486317,2,597.1212866131125,16.69470653158558,263.82964240098727,10.00768758042523,45872.00958845401
7.141499000604849,41.77667821673337,13.777196327908742,1,0.61860727491833,3.2953254872445696,31.51739472355562,8.865573788500175,19,574.1392922570615,23.909769183553006,164.20213395216228,35.09582319068911,21320.18746392249
5.625880848650741,42.13570022770702,1.5586973266280524,1,0.658431424131438,4.386485117246977,93.41386427842784,2.745200222388097,14,117.09881805844326,23.97271178863912,242.657956487858,7.669423322310907,35410.61418648464
10.858494702333386,73.75823015888915,23.588345981520995,0,0.9250060762991188,8.38431430478229,7.341218440450653,5.664812180190002,20,388.22336731317023,24.078718146556618,195.45256285261092,17.608873874442605,60819.99935640537
2.8270752572455047,23.877714576830233,6.040913464079232,1,0.774287575090211,4.53714908663613,71.18545384795371,10.606688702046814,10,333.0651728736613,19.850437080410167,180.01102919116425,8.299751482150933,26940.46049863653
16.045917645273253,11.047411313139467,7.758625046641163,1,0.8672123371941811,4.323906357730491,73.90600711990842,8.621681753635551,9,568.5884449775504,28.29772300243008,390.09550540841127,31.15885756446064,25212.802294616667
1.5002673671586186,35.462215764077655,4.941190602968877,0,0.9770492856517561,3.8287517588414834,84.45596485398794,6.103707182755061,10,251.2950686176445,19.783930359612313,148.02223164601918,19.50053295901014,21136.72421716035
19.73786986264434,28.723899165408174,9.906451946144927,1,1.0622029736581888,8.1546705458815,97.57173451065516,6.593619226209357,6,513.6103460819809,19.005303869932764,336.19775123721854,14.69460393171567,42753.88259659351
15.44717293824018,29.630812045599008,22.70254517065905,1,0.5138754967224706,6.000349555146521,97.68218231988197,8.650607798036829,17,739.2441732699207,13.98761638021254,395.24948784496445,15.082885984432206,33510.569124810245
3.9823264738681057,23.360775104990992,15.58157578511812,0,0.738022705363903,7.049359218324929,11.20129196881407,0.5850385543638389,6,658.4616605460254,16.15310174712673,105.97044512202335,34.2363540621962,53037.96516661468
0.12038712130081194,4.209318963636188,6.1464382245213764,1,1.0401080784391998,4.434398304450178,83.07473566152574,1.638393092577343,4,745.0204153515713,10.846689850366067,309.70822421262847,22.597184217483086,31873.795860582133
16.311073954812134,1.787393473341381,26.334902344561225,0,1.1894511309650564,7.548242526067299,66.39944369745123,13.278241982563669,20,784.9541768528829,22.670705872323403,175.87354166688613,28.996846194119282,52185.27587104903
14.140078303513866,98.77223897360315,26.387455648545874,0,1.089519311043763,7.560033269772591,66.49750276544367,1.629245341823716,3,107.46908890431394,14.970714878541857,112.14634729849134,35.984502133776694,51228.29315651972
14.582853289139335,42.77731337358623,26.117352751380206,1,0.5714672626243769,4.875588149449801,17.193243028396004,10.748652145052324,23,535.9188934642343,16.083105089709303,220.86687368698924,36.16792536558504,37622.27748459942
15.427694230252055,38.432664715968166,7.163886341446179,1,0.3951665172186504,5.464095798061697,66.76778081233707,13.840553379581262,19,388.9875784312345,25.416290433286424,380.5653430512625,13.811853119176662,42934.560134440675
1.4901525881644662,67.96472826930699,13.537180325429643,1,0.6893925374065888,4.258141664581205,98.33584515711854,4.424912262375101,18,701.8981432345852,16.544423663229075,103.52952831009931,38.14559926270903,29792.215216905497
7.175729913600009,21.825388786506416,29.54968968422625,0,0.9416414518360423,8.859366139937425,91.62276410624746,5.872125837362956,24,276.2702914063922,14.843917840262844,276.3657075789345,1.9701593985696122,50055.76854308492
2.3262224999073426,94.99611839502253,23.16037428929971,1,0.6925690707532977,6.87361546235047,46.7174127764608,8.749360384748385,4,786.7206423805533,13.381154982674115,250.4189435785973,15.69658687963046,45625.28909664389
17.263437483253114,78.6345014415552,0.8150226367667945,0,0.6831808633136685,8.607263284293094,8.795057462178963,13.284780059759479,8,529.595578680623,25.497168043639117,362.0152493113142,35.93615544284482,57196.95719496487
12.469729555282882,8.94110023122595,1.9561377378147615,1,1.0382304210818005,4.820313261774799,39.41788155001946,14.157631015276092,17,655.4761815601817,12.594125159800537,125.2005143561877,11.710838312862334,41003.04187769769
6.624651516804456,41.75807757849284,13.917941304369982,1,0.5614037790671864,7.691345477981338,83.50707960205274,11.223667097613387,5,159.91968697593782,19.07507520500707,304.4578089659951,11.650176562531417,55932.17571609975
1.2805314222176123,87.91183075621647,27.276606175846805,1,1.0597946748116456,7.595151863308452,71.64241463919078,1.7559865323930635,13,228.42051933120553,20.13860232154389,304.03290952998316,12.80226911819366,45453.63333371288
6.226536611096087,94.47320222914102,16.161053938581425,0,0.6068048009517235,7.149933911199249,48.637647281425856,10.202735255255337,1,630.8825711239423,23.747798253714294,300.72400505868495,24.880222009029968,50547.42927734853
6.510414607314673,46.74015112498697,14.934375241028707,1,0.5282331056783394,8.793833851600802,10.234645840088954,6.4494039671536,13,115.39056542752652,22.665669646659907,382.7003484805111,18.094978248959798,51012.98168914724
14.5948275049779,61.34113892107077,3.1642109986989175,1,0.653989911199699,5.361332016637894,45.55499914321375,7.325164492620393,4,671.814590125648,26.214413458903497,346.92625870206416,29.34265861778036,41302.78438602589
12.75477385239071,16.70339460920752,19.70340314172882,0,0.9624469586748685,3.7843039415385435,49.55736927319893,1.2126516600050672,22,109.76431308433801,10.895028678524763,112.59181787305181,35.901515060021964,27037.906629763595
17.745382724100768,99.11686261369765,24.663094818006766,0,0.3260020278639943,7.030253155464365,93.21277562494292,3.270401020522194,24,559.9831873428914,15.928814495587943,241.32485521135396,27.293775622771566,35615.59326883863
9.449576353987366,23.16717013834434,11.41260022522687,1,0.3964192158720174,7.375858802863237,65.90317984030514,11.962447309237893,14,355.5657441622641,15.602682375507595,219.38591686040004,8.974202087705445,45714.18567425664
2.400688976306651,94.27317741351257,23.268355527759823,1,1.151444825663092,6.450363440752888,34.60702708219165,7.082403079193967,3,528.0463969034394,12.920338111842165,193.04416632724062,37.37459419205958,45041.494935511444
14.267763296587669,64.96466489923685,28.934299617024347,1,0.3754916273813574,4.240907358800378,54.90523512281853,4.874102503651659,5,587.2219848923796,15.783565077128863,235.40101754622918,11.315222060551662,25048.40408402853
15.218093121851778,60.773679487885914,6.112993773830673,0,0.7677273179310546,6.026735650016132,11.275254243105206,6.068276572491893,7,339.73265343041294,16.19530628285807,215.25825547779323,6.845877517798167,48964.62293201676
11.229931179414228,51.26885110165086,15.699888935842239,0,0.7793144666619378,4.873138419414777,97.393982386725,12.888792943222363,1,175.5737136775849,20.437689238549567,229.7001699635996,4.508723875577475,27887.690338119515
15.421633927291673,23.06698117177587,8.614138742537266,0,0.6896244620502447,5.564799169000135,39.20569068341897,11.360485752371876,23,148.75210742378596,23.27408957852512,393.77855968259274,22.97196588598046,46788.40504395402
9.88097397132417,17.652803200550828,23.78563257101518,0,0.8447452485768185,6.871311455067984,50.3973987167479,4.4485732591257,12,512.2552157937835,17.62201027223628,126.58989242487422,5.436736036745421,47308.95432877539
10.45942925934606,22.048620907017536,17.327800976434727,1,0.42982672579761844,7.4712884561450075,38.75197755250765,2.203776683079413,11,464.4587476138781,24.389404626267623,376.6692609516189,6.412259480392599,44876.363875700845
8.556544956987405,18.643826214425452,19.037472526509113,0,0.7526622677767483,4.3933481454080585,69.83861436103902,4.15397421383904,24,619.5407063847928,16.7233067715916,244.07101404130802,12.70118874322437,28927.77865462296
0.5181283436144628,77.95844735667534,23.93742478847682,0,0.5721732552468972,5.43195216388172,67.91205504131133,13.850968540293639,8,456.814857002756,15.805673546295207,287.12267364986235,11.98446737769409,41732.862532387415
2.1667496255961556,35.01252591667301,11.879114179873646,0,0.861667259629189,4.614969425949775,72.95561950026789,8.933038148821453,6,395.71205302161536,20.823761117140485,349.05488998530814,24.56534090295355,34444.316191674654
0.6382694218778177,5.784267656339637,27.452702052211297,1,0.3412235433731495,4.191789683171215,30.473606813132477,8.235463026799351,22,378.6610247653616,10.474327206115813,208.13890874477664,32.85306589943458,35399.68245285278
12.731844121162968,96.91026301408114,15.9908660173842,1,0.7708774168394763,7.7003233199750305,34.98850571058627,9.147707195540692,2,118.51283181836723,11.595782472680007,229.12657242639006,30.692636591912805,49182.17633751944
6.293976061715769,88.37858849634257,4.73864468506044,0,0.3852703553833237,8.455516166621955,16.898866954139756,5.807409853324471,19,334.89004118766,18.35939087173054,222.85554408361418,11.236893733942592,54241.54160080634
10.176328116382408,92.77522831952129,20.876973545064075,0,0.4786430631150364,5.22139311410746,67.27344732538069,12.203051794632936,20,783.214110267146,28.85825422783513,212.41930676072795,10.567109421453218,43465.48760322896
18.1522538137826,99.49078226464353,23.797840513147634,1,0.41870980032358324,7.507673546242601,8.780727096886991,8.087650614853622,20,711.4889033589621,24.43023559686847,377.6587964940685,38.66586967417174,45502.726750117225
4.9933516606860096,17.38952492194873,9.5028503120258,1,0.3828377798688171,8.381971736186467,61.77982187472861,2.1928445901475353,24,330.5646469239524,11.762531390011155,348.6789673579036,1.3212134220864449,49866.15000920948
8.213554631482237,39.62420189026587,25.71537770996259,1,1.025710951560667,8.07674526318139,87.62110906090521,2.371444310021413,14,511.45678354646054,26.926360255617475,132.69999695889283,35.30910078934841,44831.39397138255
15.113467259475541,75.82384757040913,27.184297642972993,1,0.48570756766089035,4.096880331235355,89.62905408751519,8.284457624287967,1,693.1077218748458,24.64601541216362,132.4370057431288,8.789412245773793,32750.297689506668
4.583675328177533,69.60206180537922,8.307134621334267,1,1.1271237818644493,8.737751289080169,47.658587235146356,14.080268162027169,10,408.89203572504806,22.218930514053064,228.36085445589737,37.94408860050095,59764.28602958468
1.5488283974775718,15.389590633985506,29.505644181456663,1,1.169926525345191,5.260058642576775,48.63385038024201,4.971105764304882,16,112.57050462510567,26.405859212183547,129.5972130198427,14.349984108273269,34024.36275244348
5.802131543746222,81.58331249906178,4.221345841462752,1,0.7712604699370973,5.035443967043018,12.312072385761649,13.108346948458665,4,152.15732327304806,18.082196954859143,285.7279285813359,18.17371918183684,33099.82570856739
3.232813532207548,22.444057183666068,6.060470052074699,1,0.3430011226657264,3.374587963666682,68.72267741708839,11.57938600539375,11,457.2749049440946,14.430021017077054,143.10748217852017,28.57770394383086,20009.62348875261
18.594656070328035,22.38176148226231,5.526745177140784,0,0.5745482433795812,5.917041924629298,83.01964493542032,4.0932804221501495,16,778.6075629731148,20.240467782175187,256.7119791900403,23.919093007457153,36107.42633349656
16.164326387492697,53.69744228934136,26.819691300236112,0,0.997732263348214,3.6540816938455722,28.24223018744774,1.0269408505855155,20,585.2466795532075,20.976835111869477,102.16598410111533,13.399633858566089,27048.25568590273
12.671741092643364,59.293993484170315,19.628776569748855,0,0.5673907286970705,4.491238925564556,45.02358375516964,1.9767853445645498,1,149.64133400699868,20.766527440198242,194.97890452379403,22.599405718845116,40126.93802056115
17.43049719785248,58.00862078378112,4.563128496668186,0,0.28701721830278876,4.9016557306036885,84.68973699270069,11.063162040787883,16,232.55261305430395,21.301475829602104,303.1572171017966,29.497568490152563,34068.350120897565
16.075404817213297,9.148683739775487,13.20970255105047,0,0.7567849109281879,7.8529579409501045,88.32644442791737,3.395211201589377,19,639.926200251795,28.974098364783615,245.21168206835452,2.6510628901971915,43093.932866800256
3.739535477131856,87.74608626303804,18.458940752094062,0,1.0451208514960348,8.25293190237538,28.102098125101463,5.88342834732821,21,689.0078319693713,28.04491246192463,393.48084579969645,1.4367729049724605,58026.666226620735
17.852254379814656,26.560004258870606,2.5039225496814987,1,0.9959263871435025,4.8147979047688185,57.304210281429604,7.77463790709316,22,532.3862103320137,27.514340731178788,362.23113881986325,18.86461062384276,34064.95341533089
10.791451415893857,12.951492128280417,26.47249105222016,1,0.37512314013035325,8.152188727467443,23.28684931040357,11.01928844252736,9,551.0962187408716,26.028336218172544,207.72123371294538,6.141628094337054,54685.90095099943
16.15072870172961,88.87480798689772,24.108106063246055,0,0.8727646144124668,8.143385624218746,14.678482593257872,2.141852737257318,9,119.83621526836924,28.868562145305706,113.64596244168239,26.90942736712386,46606.73276476875
17.92286508547063,95.56514982297534,15.156203207299146,0,0.4205042634356471,7.587905702309241,91.55644763223597,6.392312876523191,9,679.971181707056,11.969892833588066,353.68789003450564,9.348045792869932,44023.97245177154
6.366889464687558,86.21276172654507,29.013798457775113,1,0.41820753455217224,3.8801706840910892,82.94821290205037,7.5335571825690835,17,651.7926457195807,15.30246522891479,373.3702930944014,17.881193165031167,34619.92403753438
2.209937971308258,80.95160747248781,12.532829378252991,1,1.0740717733051852,7.1419370814043734,77.20331567130152,8.341992427587325,12,281.324600872343,19.901118913091697,346.188218025711,8.70916653809649,46797.84966986095
4.566423899213413,65.52419806390218,29.523309571094934,1,0.44966895274023017,8.670144387483413,9.63280028724834,12.366229300230643,13,596.0737039758549,26.930689862468103,138.38498227592947,22.390859844215854,54317.70820228599
8.547884694638864,55.08573706091393,20.03759996410881,0,0.4632473465180112,7.095242872602943,85.15423530747447,2.9893338281266453,8,250.39822449749866,20.10331423045465,399.37454032368635,5.5260849159981875,45700.58062374521
16.362115170790638,8.698675991141014,19.040138197618244,1,0.20065339076129957,4.989701094647003,46.614187211011455,12.213556051486023,16,128.2311127360591,24.960694786831773,177.57526646583216,1.90116725871173,43460.21144118128
17.216004359294306,40.845321307069874,4.9786468588735495,0,1.0706690341255176,6.003475904584988,37.52753671310666,10.546737201601458,18,240.79557981326408,12.779198104978324,317.261473842511,2.9941338861611904,38878.61797505222
0.14897308931850214,37.2688517012314,26.45783274913932,0,0.9925948132091347,6.874350260106322,56.91525429741076,8.560126805884911,1,225.04021372800963,15.048276259531203,372.4104629007165,38.21607921909709,45364.684296442145
10.219838578525538,25.97537837603262,12.824690637618454,1,0.8273289350906781,6.063422452371022,13.678558058737803,10.643154120837293,1,336.42359771439305,24.635521900753446,170.70613429921283,6.549162525826497,50469.32779633322
8.354045952944091,72.3420113688585,4.867002173474381,1,0.9502657639388423,3.719717650385819,76.88142218847788,6.474257214799017,12,392.91464802282064,13.294680177754481,372.4775664031198,28.630651872336575,22849.481438896153
4.449935131309897,49.58757350787708,0.3782255992727712,0,0.3520485674244918,4.872384267912124,60.331332304388106,2.5067649965378065,6,455.97722404839556,17.027118693098537,192.84447375846008,3.6491219646902238,36729.712159502655
2.406108693000319,8.104621590764793,16.792670509151478,1,0.6583235945875754,7.814376183321795,22.726059202950914,10.153595983847826,9,433.7277128558297,15.297325156271429,392.92396671521686,5.2182537371721045,53316.05685056407
6.758927276358522,22.018320194981133,15.82198866368029,1,0.551219387348781,8.168508276573105,22.88205897805933,8.107748446941523,23,289.47222417570254,16.99723388444957,184.37800611414238,20.846173804964053,55936.17064210898
18.85876498121126,68.32587636595959,21.580608671074756,0,0.2937765262570165,3.8238001962934214,22.503621899404052,9.770934607870245,5,120.41946800185212,24.166480981559406,386.03074742735055,19.129966276019402,29975.462332080795
6.470826611094896,7.613085949030019,26.707741590534063,1,0.6861304852149241,8.714320514392348,10.415226817433728,5.400982324913105,16,523.5711355660055,17.356943622856022,116.06339526780246,38.11163206815491,52792.08602719713
